in_comm,directed_rnbrw,backtrack,zigzag,zigzag_cycle,weighted_zigzag
False,0.01,0.01,0.01,35.01,1.0230026648818027
False,1.01,0.01,1.01,33.01,0.7135435196887342
False,0.01,0.01,0.01,47.01,1.747437736527106
False,0.01,1.01,0.01,29.009999999999998,0.9611220891155893
True,0.01,0.01,3.01,23.009999999999998,0.8544656111962659
False,0.01,0.01,3.01,42.01,0.6517449645554962
False,0.01,0.01,0.01,38.01,0.9709976199411183
False,1.01,1.01,4.01,39.01,0.6268851981351982
False,1.01,0.01,2.01,35.01,0.9370872095167553
False,0.01,0.01,0.01,39.01,0.8018859035328538
False,0.01,0.01,0.01,36.01,0.9600133718477373
True,0.01,0.01,0.01,43.01,1.036097982537856
False,0.01,0.01,0.01,35.01,1.1254625135128455
False,0.01,0.01,1.01,30.009999999999998,1.0044086315562961
False,0.01,0.01,0.01,47.01,0.6286458037610111
False,0.01,1.01,0.01,36.01,0.799388396017296
False,1.01,1.01,1.01,50.01,0.8800316692875718
False,0.01,0.01,0.01,34.01,0.7094153065590806
False,0.01,1.01,0.01,43.01,0.8761918240218515
False,0.01,0.01,1.01,29.009999999999998,1.2700205676017453
False,0.01,0.01,0.01,27.009999999999998,0.8303577549638275
False,0.01,0.01,0.01,45.01,0.8862948671795343
True,0.01,1.01,2.01,28.009999999999998,0.9521116749579747
False,1.01,0.01,1.01,31.009999999999998,1.7334325602854634
False,1.01,2.01,0.01,49.01,0.6879874278166238
True,0.01,0.01,0.01,37.01,0.8814716711042603
False,0.01,0.01,0.01,44.01,0.7096668474152946
False,0.01,1.01,0.01,41.01,1.309857372652026
False,0.01,0.01,1.01,44.01,0.9542610849315363
False,0.01,0.01,0.01,36.01,0.549682584440649
False,0.01,0.01,2.01,32.01,1.1075933166575533
False,0.01,1.01,3.01,41.01,1.282771612630244
False,0.01,1.01,1.01,31.009999999999998,1.105142860292994
True,0.01,2.01,1.01,45.01,1.3181671193522468
False,0.01,0.01,0.01,40.01,0.7221085246461635
False,0.01,1.01,0.01,35.01,0.9422143754130837
False,1.01,2.01,0.01,27.009999999999998,1.286170601333183
True,0.01,2.01,0.01,39.01,1.3583828487628749
False,0.01,1.01,0.01,29.009999999999998,1.2060427661656041
False,1.01,0.01,0.01,43.01,0.6834740676607012
False,1.01,0.01,4.01,37.01,1.185700122286411
True,0.01,1.01,0.01,43.01,0.9580657233904643
False,0.01,1.01,1.01,33.01,1.683650797970779
False,0.01,0.01,2.01,41.01,0.6698067877538739
False,0.01,0.01,0.01,37.01,1.119954718904065
True,0.01,0.01,0.01,43.01,1.4294118350767968
False,0.01,2.01,1.01,45.01,1.3727711065893788
False,0.01,0.01,0.01,43.01,0.9014347312599593
False,0.01,0.01,1.01,46.01,1.0178958348804559
False,0.01,0.01,0.01,41.01,0.9205089793247686
False,0.01,0.01,0.01,40.01,1.3074635254480502
True,0.01,0.01,1.01,35.01,0.8325426028997457
False,1.01,0.01,1.01,38.01,0.8041485314443573
False,1.01,2.01,2.01,34.01,1.227366851859171
True,0.01,0.01,1.01,41.01,1.6099218381564597
False,3.01,1.01,2.01,32.01,1.2018159828281854
False,1.01,1.01,1.01,44.01,1.0347279200615032
False,0.01,0.01,0.01,37.01,0.9321422411098685
False,0.01,0.01,0.01,25.009999999999998,0.7467059899733551
False,0.01,0.01,1.01,38.01,0.838776221592307
False,0.01,0.01,1.01,46.01,1.4742377966185967
False,0.01,0.01,1.01,36.01,0.36390265294612667
False,0.01,0.01,0.01,27.009999999999998,0.6115123202976976
True,0.01,0.01,0.01,34.01,0.9053874302580082
True,0.01,0.01,0.01,44.01,0.9920513008739752
False,0.01,0.01,0.01,36.01,0.869772115967768
False,0.01,1.01,0.01,32.01,1.2861057678857855
False,0.01,0.01,0.01,43.01,1.041245693800979
True,0.01,0.01,0.01,38.01,1.3397840675238373
False,1.01,1.01,1.01,30.009999999999998,1.2627819736371722
False,0.01,1.01,0.01,32.01,1.0866718223297172
False,0.01,0.01,0.01,42.01,1.1362829789094084
False,1.01,1.01,3.01,21.009999999999998,1.573984763606686
False,0.01,0.01,0.01,35.01,0.8320645645555143
True,0.01,0.01,0.01,37.01,0.9228082979398768
False,0.01,0.01,0.01,29.009999999999998,0.646727569815805
False,0.01,0.01,0.01,30.009999999999998,0.9522797374535785
False,1.01,1.01,0.01,36.01,0.9137989753940001
False,0.01,0.01,3.01,36.01,0.9085003319580396
False,0.01,0.01,0.01,41.01,0.649134870341964
False,0.01,0.01,0.01,34.01,1.102902988655792
True,1.01,1.01,0.01,41.01,0.6705591714406068
False,0.01,0.01,0.01,38.01,1.0515339819333545
False,2.01,2.01,0.01,37.01,0.7767072993127875
False,1.01,1.01,2.01,32.01,1.5000433755046325
False,0.01,2.01,1.01,35.01,0.8700638472260495
False,4.01,1.01,1.01,31.009999999999998,0.831957057676872
False,2.01,0.01,3.01,37.01,0.947309671005323
False,1.01,2.01,1.01,37.01,1.245150396273999
False,0.01,0.01,1.01,37.01,0.5833413459595105
False,0.01,0.01,0.01,35.01,0.7735786596995633
True,0.01,0.01,1.01,41.01,1.5063478054971782
False,0.01,1.01,2.01,41.01,1.1644439639341715
False,1.01,0.01,0.01,34.01,1.020906796382104
False,0.01,1.01,0.01,40.01,0.54943996855158
False,0.01,0.01,0.01,39.01,1.1285942090782
False,0.01,0.01,1.01,35.01,0.9373685467725718
False,0.01,1.01,1.01,41.01,0.8052753179740765
False,0.01,0.01,2.01,36.01,0.7474373174909922
False,0.01,0.01,1.01,32.01,0.9310585195105319
True,1.01,1.01,2.01,34.01,0.5921262958411296
True,0.01,2.01,1.01,37.01,1.1134911066640198
False,0.01,1.01,4.01,42.01,0.8783911911853087
False,0.01,0.01,2.01,41.01,1.199229212326125
False,2.01,2.01,3.01,49.01,0.6807351067501444
False,0.01,0.01,1.01,43.01,0.8148464039225615
False,0.01,0.01,1.01,48.01,0.6808319068788476
False,0.01,1.01,1.01,42.01,0.8600556031730744
True,0.01,0.01,0.01,25.009999999999998,0.5379672265424544
False,0.01,0.01,0.01,37.01,1.0908871316543756
False,0.01,0.01,0.01,49.01,0.7959995930254594
False,0.01,0.01,0.01,34.01,0.23994382810172282
False,0.01,0.01,0.01,42.01,0.9840194773561597
False,0.01,0.01,2.01,39.01,1.2805846244004138
False,0.01,0.01,1.01,48.01,0.638007898177988
True,1.01,1.01,2.01,44.01,0.7969429811467016
False,1.01,0.01,3.01,39.01,0.9434515927833115
False,0.01,1.01,1.01,38.01,0.672114194368389
False,3.01,1.01,1.01,31.009999999999998,0.6768399325003099
False,2.01,1.01,5.01,40.01,0.9895968368549013
False,2.01,1.01,2.01,40.01,1.1555819907520806
False,0.01,1.01,1.01,20.009999999999998,1.174776133738982
False,0.01,0.01,2.01,39.01,0.756444737773628
True,0.01,0.01,0.01,41.01,0.8876556666800569
False,0.01,0.01,0.01,35.01,0.7075729491316507
False,0.01,0.01,0.01,37.01,0.9878775653052583
False,1.01,0.01,0.01,37.01,0.9523268458540712
False,0.01,0.01,0.01,36.01,0.6909222984195436
False,0.01,0.01,0.01,22.009999999999998,0.9741067582378404
True,0.01,1.01,0.01,39.01,0.73626410237524
False,1.01,2.01,1.01,36.01,0.9770297096697719
False,1.01,2.01,1.01,35.01,1.329143360506399
False,2.01,0.01,1.01,40.01,0.7398301892902662
False,1.01,0.01,1.01,32.01,1.464054895422867
False,0.01,0.01,0.01,28.009999999999998,0.9170681391980193
False,2.01,2.01,0.01,39.01,1.3247495798755595
False,3.01,5.01,0.01,43.01,1.500748299875491
False,0.01,0.01,0.01,34.01,1.6042123513031439
False,0.01,0.01,1.01,43.01,0.4736920809500396
False,0.01,0.01,0.01,43.01,0.9475009380686816
True,0.01,0.01,1.01,39.01,0.6711443847242688
False,0.01,0.01,0.01,42.01,0.8592608821838147
False,0.01,0.01,0.01,50.01,0.7193405064852745
False,0.01,0.01,1.01,38.01,0.9926422104900321
False,0.01,0.01,1.01,37.01,0.7279144733878714
False,0.01,0.01,0.01,30.009999999999998,1.1079449377031438
True,0.01,0.01,0.01,44.01,0.9380171280822736
False,0.01,0.01,1.01,39.01,0.9023168782514134
False,0.01,0.01,0.01,31.009999999999998,1.3866356865192504
False,0.01,0.01,0.01,31.009999999999998,0.7015240968182146
False,0.01,1.01,0.01,42.01,0.7238099521749694
False,0.01,2.01,0.01,49.01,1.229246936638241
False,0.01,1.01,8.01,51.01,1.8522757618460273
False,0.01,0.01,0.01,27.009999999999998,1.0523797178872474
False,0.01,1.01,0.01,33.01,0.7516335625159156
True,0.01,0.01,0.01,41.01,0.719381514051643
False,0.01,0.01,0.01,40.01,1.0207232731865086
False,0.01,0.01,0.01,36.01,1.1879830199591868
True,0.01,0.01,0.01,32.01,0.961616110539512
False,1.01,0.01,0.01,32.01,1.278660556922752
False,0.01,0.01,1.01,37.01,0.9771400917090571
True,0.01,0.01,3.01,35.01,0.8669377835284883
False,0.01,0.01,0.01,21.009999999999998,1.2127594637926835
False,0.01,0.01,1.01,29.009999999999998,1.0023595383062585
False,0.01,0.01,2.01,38.01,0.819321439737399
True,0.01,1.01,2.01,29.009999999999998,1.3075916765814464
False,1.01,0.01,1.01,33.01,1.0609359024914617
False,1.01,2.01,0.01,38.01,0.7776845598023241
False,2.01,3.01,4.01,36.01,1.291775845457301
False,0.01,0.01,0.01,23.009999999999998,0.5201941324563352
False,0.01,0.01,0.01,40.01,0.7505950667860185
True,0.01,0.01,0.01,35.01,0.4771048586489762
False,0.01,0.01,2.01,40.01,0.9789678405322422
False,0.01,0.01,0.01,37.01,0.48200597037233867
False,0.01,0.01,0.01,39.01,0.49846529932438816
False,0.01,0.01,2.01,37.01,0.8157050232409331
True,1.01,0.01,1.01,32.01,0.5955724606984405
False,0.01,0.01,0.01,30.009999999999998,0.6241833713815138
False,2.01,0.01,2.01,33.01,0.841378309353979
False,0.01,1.01,2.01,36.01,0.6281702344264709
True,3.01,0.01,2.01,43.01,0.4780018788962561
False,2.01,0.01,0.01,35.01,0.8880463538743384
False,1.01,2.01,1.01,36.01,0.5947162004898577
False,1.01,0.01,2.01,47.01,0.7117913658554087
False,3.01,2.01,4.01,40.01,1.0116114849958104
False,0.01,1.01,0.01,38.01,1.0895038947980127
False,0.01,0.01,0.01,35.01,0.9839590896691665
False,0.01,0.01,1.01,36.01,0.7407981375242869
True,0.01,1.01,0.01,38.01,1.443853329023419
False,0.01,0.01,1.01,32.01,1.2594737782856977
False,0.01,0.01,1.01,42.01,0.8293096405228758
False,0.01,0.01,0.01,27.009999999999998,0.381211880214796
False,0.01,0.01,1.01,38.01,1.4529900601362569
True,0.01,1.01,1.01,32.01,0.54196365465094
False,2.01,1.01,3.01,38.01,0.8334994680116631
False,0.01,2.01,1.01,26.009999999999998,1.1442803943132889
False,1.01,1.01,2.01,37.01,0.9739460971268751
False,1.01,2.01,0.01,28.009999999999998,1.2529391364569382
False,2.01,2.01,2.01,44.01,1.1169017317857761
False,1.01,1.01,0.01,31.009999999999998,1.2725646209519588
True,4.01,3.01,5.01,42.01,1.1391071056497555
True,0.01,1.01,2.01,34.01,0.8781974931004757
False,0.01,0.01,0.01,38.01,0.9888946205647181
False,1.01,0.01,0.01,41.01,0.6964805525897657
True,0.01,0.01,3.01,42.01,1.4989515784649614
False,0.01,0.01,0.01,25.009999999999998,0.7896691923432161
True,0.01,2.01,1.01,40.01,1.0240209751301885
False,0.01,0.01,0.01,45.01,0.8803094576824338
False,0.01,0.01,2.01,38.01,0.7546164430684554
True,1.01,0.01,0.01,31.009999999999998,0.7668445475155882
False,0.01,2.01,0.01,32.01,1.0316866094263792
False,2.01,2.01,1.01,35.01,0.446460717009916
False,1.01,0.01,1.01,27.009999999999998,0.7109925532739376
False,2.01,0.01,2.01,32.01,0.8470611689651938
False,1.01,2.01,0.01,25.009999999999998,1.169563069452713
True,3.01,3.01,1.01,34.01,1.900224654266854
False,4.01,3.01,1.01,37.01,2.172376600008179
False,1.01,0.01,2.01,29.009999999999998,0.8904541863365392
False,0.01,2.01,2.01,28.009999999999998,0.47783982544099923
True,1.01,0.01,0.01,27.009999999999998,1.163232157752425
False,1.01,1.01,0.01,32.01,1.12884580953967
False,2.01,0.01,0.01,34.01,0.40869165508015437
False,0.01,0.01,1.01,22.009999999999998,0.76062305092777
True,1.01,0.01,1.01,34.01,0.8674240264857814
False,1.01,1.01,0.01,35.01,0.7963061706997644
False,0.01,1.01,2.01,29.009999999999998,0.869772821740907
False,1.01,4.01,3.01,37.01,1.8083931765908512
False,5.01,2.01,0.01,34.01,1.5474948009921214
False,9.01,3.01,2.01,31.009999999999998,1.008391374707164
False,6.01,1.01,3.01,32.01,1.194730005976136
True,7.01,32.01,3.01,16.009999999999998,1.0617433337555289
False,9.01,8.01,2.01,38.01,1.0913994004247658
False,15.01,6.01,3.01,37.01,1.1223177476118653
False,0.01,0.01,1.01,33.01,1.2496516746719588
False,0.01,0.01,1.01,38.01,0.6652108048662109
False,0.01,0.01,0.01,30.009999999999998,0.5614249110679564
False,0.01,1.01,0.01,49.01,1.0243323947136436
False,0.01,0.01,2.01,39.01,1.1391195992146643
True,0.01,2.01,0.01,27.009999999999998,0.9898755222690315
False,1.01,0.01,0.01,33.01,1.370080585657894
False,0.01,1.01,0.01,40.01,0.8346074838913714
True,1.01,0.01,1.01,38.01,1.3150446711843145
False,1.01,0.01,0.01,30.009999999999998,1.158148911912326
False,1.01,1.01,0.01,30.009999999999998,0.839525810915707
False,0.01,2.01,0.01,33.01,1.1338946196646587
False,1.01,1.01,0.01,39.01,1.1297797506917908
False,2.01,2.01,2.01,31.009999999999998,1.1112222948941004
False,2.01,5.01,4.01,45.01,1.4362802556920204
False,5.01,2.01,6.01,36.01,1.22005604303806
False,0.01,0.01,0.01,35.01,0.9416907147640677
False,0.01,0.01,0.01,41.01,1.2228720933444437
False,0.01,0.01,2.01,41.01,0.9680219536109324
False,0.01,0.01,0.01,41.01,0.7427334921811667
False,0.01,0.01,0.01,44.01,0.821782068753583
True,0.01,0.01,1.01,43.01,0.38311692850485957
False,0.01,0.01,1.01,40.01,0.920330748822541
False,0.01,0.01,0.01,37.01,1.133776645677906
False,0.01,0.01,0.01,37.01,1.3250222018214008
True,0.01,0.01,1.01,44.01,0.7922451612743966
False,0.01,1.01,1.01,48.01,1.0741727263262333
False,1.01,1.01,0.01,43.01,0.8343637336690074
False,1.01,1.01,0.01,40.01,1.1436391206072056
True,0.01,0.01,3.01,29.009999999999998,0.995608506064245
False,0.01,0.01,2.01,32.01,1.5799572152600105
False,1.01,1.01,1.01,35.01,0.8701376148247448
False,0.01,0.01,1.01,46.01,1.011199385333358
False,0.01,1.01,0.01,30.009999999999998,1.3510818451307702
False,0.01,1.01,1.01,37.01,1.0048956960913484
False,0.01,0.01,0.01,30.009999999999998,1.0181964775867913
False,0.01,0.01,1.01,44.01,1.2569244310659597
False,0.01,0.01,0.01,33.01,1.1556461236795046
False,1.01,0.01,0.01,36.01,0.6072812610970505
False,0.01,0.01,2.01,35.01,0.6293756328800204
False,1.01,0.01,1.01,26.009999999999998,1.322712525518085
True,0.01,1.01,2.01,35.01,0.7392630086582087
False,1.01,0.01,0.01,42.01,0.8056974948183387
False,0.01,0.01,1.01,38.01,1.1821507587356552
False,0.01,0.01,0.01,43.01,0.9865878963228034
False,0.01,2.01,1.01,40.01,0.47683397303116815
False,1.01,2.01,3.01,32.01,1.0786473795537215
False,2.01,1.01,3.01,42.01,1.9713503354882669
False,1.01,0.01,0.01,35.01,0.9438698768837878
False,0.01,0.01,2.01,45.01,1.30225877447319
False,0.01,0.01,0.01,42.01,0.9699811231912
True,0.01,1.01,1.01,37.01,1.0118175030431413
False,0.01,1.01,1.01,29.009999999999998,0.6939666108745056
False,3.01,1.01,0.01,38.01,1.428426887122539
False,1.01,1.01,0.01,37.01,0.5790112151730971
False,0.01,0.01,1.01,63.01,1.925877055992798
True,1.01,0.01,0.01,37.01,1.397839188535821
True,2.01,1.01,0.01,40.01,1.0335275236747707
False,4.01,0.01,1.01,45.01,0.518125299654535
False,9.01,2.01,3.01,28.009999999999998,1.2878104736653488
False,9.01,8.01,1.01,42.01,1.3708460983460982
False,5.01,26.009999999999998,3.01,44.01,1.226727518263534
False,16.009999999999998,11.01,7.01,44.01,1.1684027783843403
False,0.01,0.01,0.01,44.01,0.7141261083734785
False,0.01,0.01,0.01,37.01,0.8973739439641135
True,0.01,0.01,1.01,37.01,0.30964966594478105
False,0.01,0.01,0.01,30.009999999999998,0.7891469205354199
False,0.01,0.01,0.01,28.009999999999998,0.6811376123876124
False,0.01,0.01,1.01,30.009999999999998,0.5563582251082251
False,0.01,0.01,2.01,30.009999999999998,0.8677136538918082
False,0.01,0.01,1.01,27.009999999999998,1.1043233974774223
True,0.01,0.01,0.01,28.009999999999998,0.7647311384267906
True,0.01,1.01,0.01,43.01,0.786884820348229
False,0.01,0.01,0.01,43.01,0.897252503246307
False,0.01,0.01,2.01,32.01,0.8380746994233836
False,0.01,0.01,1.01,45.01,0.8647098612172142
False,1.01,0.01,0.01,32.01,1.2923868412434427
False,0.01,1.01,1.01,30.009999999999998,1.1580008007674405
False,0.01,0.01,2.01,39.01,1.5333754658453416
True,0.01,0.01,0.01,37.01,1.1289898542168484
False,0.01,0.01,0.01,54.01,1.3630685997594318
False,1.01,0.01,0.01,37.01,0.8591997345612234
True,0.01,0.01,1.01,42.01,0.8435267442368212
False,0.01,0.01,0.01,52.01,1.4631553829834925
False,0.01,0.01,1.01,38.01,0.8979451349955455
False,0.01,0.01,3.01,40.01,0.7416767623598256
False,0.01,0.01,0.01,40.01,1.1640216480674541
False,0.01,0.01,1.01,42.01,0.6665291915291914
False,0.01,0.01,1.01,37.01,0.6486395811395813
False,0.01,0.01,1.01,35.01,0.7996976461838212
False,0.01,0.01,0.01,32.01,0.6016302233907047
True,0.01,0.01,1.01,31.009999999999998,1.0481403387723018
False,0.01,1.01,2.01,31.009999999999998,1.2114757434714154
False,0.01,0.01,1.01,32.01,1.1978291118267288
False,1.01,0.01,8.01,40.01,0.8047020240037056
False,0.01,0.01,1.01,34.01,0.6838737278634976
False,0.01,0.01,1.01,44.01,0.5968156221543269
False,0.01,0.01,0.01,30.009999999999998,0.40756664984864316
False,0.01,0.01,0.01,35.01,1.3928107725571313
True,0.01,1.01,2.01,31.009999999999998,0.5775572076158547
False,0.01,0.01,0.01,35.01,0.6144585393262868
True,0.01,0.01,2.01,33.01,0.8184253241967953
True,1.01,0.01,0.01,36.01,0.6067510949298756
False,0.01,0.01,0.01,30.009999999999998,0.6073650938303744
False,0.01,0.01,0.01,37.01,0.8454933096004524
False,0.01,1.01,1.01,34.01,0.5996792963325184
False,0.01,0.01,0.01,42.01,1.2072256334541804
False,1.01,1.01,2.01,38.01,0.9862327794147567
False,2.01,1.01,3.01,44.01,1.3244164329139934
False,0.01,1.01,2.01,40.01,1.3378299247049246
False,1.01,1.01,2.01,21.009999999999998,0.5764155336967913
False,0.01,0.01,0.01,40.01,0.9900433700058655
False,0.01,0.01,0.01,35.01,1.36265028741249
False,0.01,0.01,1.01,37.01,0.4988770970012032
False,0.01,0.01,1.01,38.01,0.6008798682775688
False,1.01,0.01,1.01,33.01,0.9697727956580605
False,0.01,0.01,0.01,39.01,0.9170743801757614
False,1.01,0.01,1.01,35.01,1.0940978685455431
False,0.01,0.01,1.01,42.01,1.1750665116288357
False,0.01,0.01,0.01,39.01,1.2173004030762653
True,1.01,0.01,2.01,37.01,1.7669768807649593
False,2.01,3.01,0.01,47.01,1.002581626982954
False,3.01,1.01,1.01,44.01,1.0048859034062398
False,2.01,3.01,0.01,35.01,1.0617949428221123
False,2.01,1.01,3.01,31.009999999999998,0.797722113951622
False,0.01,4.01,3.01,33.01,0.7801920744790014
False,1.01,3.01,1.01,37.01,1.3706270953738435
False,0.01,0.01,0.01,28.009999999999998,0.6315000159499862
False,0.01,0.01,0.01,36.01,1.1147356542093385
False,0.01,0.01,0.01,42.01,1.0296789923627492
False,0.01,0.01,1.01,37.01,0.8516822899559473
False,0.01,0.01,1.01,40.01,0.9745800395256916
False,0.01,1.01,0.01,35.01,0.8051578979173649
False,0.01,0.01,0.01,33.01,0.7717726371955539
False,0.01,0.01,0.01,43.01,0.5328390048204289
False,0.01,0.01,2.01,43.01,0.902319751376569
False,2.01,0.01,0.01,33.01,1.0706667411407456
True,0.01,0.01,2.01,55.01,1.1346266891003733
True,1.01,0.01,3.01,33.01,1.0510312840910423
False,4.01,1.01,4.01,31.009999999999998,0.8810632087164519
False,4.01,5.01,4.01,47.01,1.736626249996993
False,0.01,1.01,3.01,38.01,1.710623257368109
True,2.01,0.01,4.01,26.009999999999998,1.8393913316047856
False,0.01,0.01,1.01,44.01,1.0668911355938138
True,0.01,0.01,0.01,41.01,0.9672380493070146
False,0.01,0.01,0.01,40.01,0.9258855481436126
False,0.01,2.01,1.01,40.01,0.971100705326855
False,0.01,0.01,0.01,42.01,0.7853730694829766
True,0.01,0.01,0.01,33.01,0.5133404408608434
False,0.01,0.01,0.01,39.01,2.073151667348582
False,0.01,0.01,1.01,42.01,1.3939204070783016
True,0.01,0.01,1.01,39.01,1.2605094179542395
False,2.01,1.01,0.01,39.01,0.8668650948517099
False,0.01,0.01,1.01,47.01,1.1050693335614488
False,1.01,1.01,1.01,45.01,0.9542947025089176
False,4.01,4.01,1.01,38.01,1.1984832487773664
False,2.01,3.01,1.01,24.009999999999998,0.7960283127397733
False,3.01,5.01,2.01,35.01,1.028929771209183
False,5.01,2.01,5.01,51.01,1.979143051937169
False,1.01,0.01,1.01,36.01,0.5012889863547759
True,0.01,1.01,0.01,34.01,0.7321540591382899
False,0.01,1.01,1.01,34.01,0.7309077011833601
False,0.01,0.01,1.01,32.01,0.7876244548856224
False,1.01,0.01,2.01,50.01,1.15363661966763
True,1.01,1.01,0.01,40.01,1.1378488920033862
False,0.01,1.01,0.01,34.01,0.5788727938727938
False,0.01,3.01,2.01,45.01,1.2019064579001848
False,1.01,0.01,0.01,26.009999999999998,1.826007913511757
False,3.01,1.01,2.01,38.01,1.2965930826065097
False,2.01,1.01,1.01,34.01,1.344667048637637
False,7.01,1.01,1.01,37.01,1.034385718222535
False,2.01,6.01,4.01,47.01,1.324415889837716
False,4.01,3.01,1.01,31.009999999999998,1.5269432755926564
True,11.01,0.01,5.01,38.01,1.1874945943289597
True,0.01,0.01,0.01,38.01,0.8155240712173434
False,0.01,0.01,0.01,46.01,0.9165283398283601
False,0.01,0.01,0.01,34.01,1.095799552091617
False,0.01,0.01,2.01,36.01,1.235552026553285
False,0.01,1.01,0.01,37.01,1.26119817994818
False,0.01,0.01,0.01,46.01,0.5593830630254825
False,0.01,2.01,0.01,38.01,0.9348277032925597
False,0.01,0.01,0.01,34.01,1.28999846320206
False,0.01,0.01,0.01,34.01,0.7396111274118999
True,0.01,0.01,1.01,40.01,0.8456262775514564
False,0.01,0.01,0.01,38.01,0.5489084664045966
False,0.01,1.01,0.01,38.01,1.5544393728034536
False,1.01,0.01,0.01,32.01,0.8767936873819226
False,0.01,0.01,2.01,36.01,0.9083704272805262
False,1.01,0.01,1.01,47.01,1.0271289767108953
False,0.01,3.01,7.01,32.01,0.6197349817315492
False,0.01,0.01,1.01,31.009999999999998,0.733185043220953
False,0.01,0.01,3.01,33.01,1.2584344240835155
True,0.01,0.01,0.01,31.009999999999998,0.9457654694806398
False,0.01,0.01,2.01,31.009999999999998,0.9771478691715265
False,0.01,0.01,0.01,38.01,0.4941681511803463
False,0.01,0.01,0.01,44.01,1.2415018400062277
False,2.01,0.01,1.01,29.009999999999998,1.0649478733027486
False,0.01,0.01,0.01,37.01,1.2062604035973397
False,0.01,1.01,0.01,42.01,0.6195000364737206
True,0.01,0.01,0.01,32.01,0.6943092817242911
False,1.01,0.01,0.01,35.01,0.8101887066322051
False,0.01,3.01,0.01,36.01,0.6584735729173772
True,0.01,0.01,0.01,28.009999999999998,0.899031968564329
True,0.01,0.01,0.01,38.01,0.7129708737988583
False,2.01,2.01,2.01,31.009999999999998,0.7833446544124295
False,1.01,0.01,2.01,33.01,1.0018695218612566
False,0.01,0.01,1.01,45.01,1.0894217451155495
True,0.01,0.01,0.01,36.01,0.8493405468405469
False,0.01,0.01,0.01,28.009999999999998,1.0817417192646877
False,0.01,0.01,0.01,26.009999999999998,1.1256372978746323
False,0.01,0.01,1.01,41.01,0.8382371250241888
False,1.01,0.01,2.01,42.01,0.6872214138518485
False,0.01,0.01,0.01,34.01,1.3027941260952098
True,0.01,0.01,0.01,29.009999999999998,1.3005249449942544
False,2.01,0.01,0.01,37.01,1.1322284940123812
True,0.01,0.01,0.01,33.01,1.136998878314668
False,1.01,0.01,0.01,35.01,1.3243589114322976
False,0.01,0.01,0.01,33.01,0.5539971949509116
False,0.01,0.01,1.01,35.01,1.0386816310498632
False,0.01,1.01,1.01,32.01,0.9145047485781792
False,0.01,0.01,2.01,30.009999999999998,1.0476030064795734
False,4.01,2.01,1.01,30.009999999999998,1.1634951905214421
False,0.01,0.01,1.01,38.01,0.7211009159922204
False,0.01,0.01,0.01,34.01,1.3056216194253236
False,0.01,0.01,1.01,37.01,1.5470314383472281
False,0.01,0.01,2.01,37.01,0.639260690290102
False,0.01,0.01,0.01,29.009999999999998,0.9438690686312714
True,0.01,0.01,0.01,46.01,0.564338754511327
False,0.01,0.01,1.01,41.01,1.271153084194018
False,0.01,0.01,0.01,36.01,0.8354716211427037
True,0.01,0.01,1.01,43.01,1.213084898940005
False,0.01,0.01,1.01,45.01,0.7352856387937033
False,0.01,1.01,1.01,40.01,0.631728108792486
False,0.01,1.01,1.01,34.01,1.2653942235532332
False,0.01,1.01,0.01,36.01,1.0551451965007657
False,0.01,1.01,3.01,38.01,1.6411588874088876
False,0.01,2.01,0.01,33.01,1.1133718292782706
True,3.01,2.01,5.01,39.01,2.499417106586224
False,0.01,0.01,0.01,37.01,1.3372666544082832
True,0.01,0.01,0.01,35.01,0.5826581717680789
False,0.01,0.01,1.01,40.01,0.7342155118307192
False,0.01,0.01,0.01,33.01,1.1220493576375932
False,0.01,0.01,1.01,26.009999999999998,0.715403383249683
False,0.01,0.01,0.01,40.01,0.6524733122313766
False,0.01,1.01,0.01,42.01,0.924944938102833
False,0.01,0.01,1.01,32.01,1.1238446194328549
False,0.01,0.01,2.01,28.009999999999998,0.8171035251423976
False,0.01,0.01,0.01,29.009999999999998,0.7559140501333065
False,1.01,0.01,0.01,28.009999999999998,1.4376325562122776
False,0.01,0.01,1.01,32.01,0.8465121389148849
True,0.01,0.01,3.01,28.009999999999998,1.4499492267195504
False,0.01,0.01,1.01,30.009999999999998,1.1305724082184037
False,2.01,0.01,1.01,40.01,1.3862648513800588
False,2.01,2.01,3.01,42.01,1.545606189796303
False,1.01,0.01,0.01,42.01,1.0573069045649692
False,1.01,0.01,1.01,30.009999999999998,1.7522741436665974
False,0.01,0.01,0.01,27.009999999999998,0.9549458457309447
False,0.01,0.01,0.01,34.01,1.3106819287110207
True,0.01,0.01,0.01,38.01,0.7050232308368585
False,2.01,0.01,2.01,32.01,0.6294466633820853
True,0.01,0.01,1.01,33.01,0.9919706980461923
False,0.01,1.01,0.01,38.01,0.5733760433555517
False,0.01,0.01,0.01,30.009999999999998,1.0749941396896368
False,1.01,3.01,0.01,32.01,0.7876186075834413
False,5.01,2.01,0.01,30.009999999999998,1.186219493096354
False,9.01,6.01,4.01,26.009999999999998,0.6131245134186311
True,7.01,4.01,4.01,29.009999999999998,1.0218403029630265
False,6.01,6.01,1.01,29.009999999999998,0.8708734534379077
False,10.01,13.01,2.01,28.009999999999998,0.9507141917222562
False,7.01,25.009999999999998,1.01,41.01,1.4903249074784144
False,0.01,1.01,0.01,35.01,0.8404029842054347
False,0.01,0.01,2.01,28.009999999999998,0.9078795473532315
